Split_width(g),dis_b/w_rings(d),Freq [GHz],s11,vswr
0.5,0.5,4.778125,-5.36949526,10.46882362
0.5,0.5,4.8125,-5.9371798,9.654549976
0.5,0.5,4.846875,-6.583141783,8.830615317
0.5,0.5,4.88125,-7.316773373,8.003861471
0.5,0.5,4.915625,-8.146040364,7.183827758
0.5,0.5,4.95,-9.074252955,6.383932078
0.5,0.5,4.984375,-10.09323302,5.623301531
0.5,0.5,5.01875,-11.16980217,4.929427825
0.5,0.5,5.053125,-12.22301052,4.341148435
0.5,0.5,5.0875,-13.10052917,3.908970373
0.5,0.5,5.121875,-13.59640907,3.685287119
0.5,0.5,5.15625,-13.56380325,3.699569316
0.5,0.5,5.190625,-13.04193541,3.93634064
0.5,0.5,5.225,-12.21783178,4.343846749
0.5,0.5,5.259375,-11.2822869,4.862612725
0.5,0.5,5.29375,-10.35649153,5.444021984
0.5,0.5,5.328125,-9.498404515,6.053720227
0.5,0.5,5.3625,-8.728680452,6.668664066
0.5,0.5,5.396875,-8.049740657,7.273547428
0.5,0.5,5.43125,-7.456160153,7.858156113
0.5,0.5,5.465625,-6.939706099,8.415642914
0.5,0.5,5.5,-6.491635108,8.94143463
0.5,0.5,5.534375,-6.103675687,9.432532641
0.5,0.5,5.56875,-5.768397434,9.887053801
0.5,0.5,5.603125,-5.47930062,10.30391983
0.5,0.5,5.6375,-5.230783377,10.68264089
0.5,0.5,5.671875,-5.018060413,11.02316076
0.5,0.5,5.70625,-4.837067707,11.32574372
0.5,0.5,5.740625,-4.684368753,11.59089052
0.5,0.5,5.775,-4.557068902,11.81927521
0.5,0.5,5.809375,-4.452739994,12.01169732
0.5,0.5,5.84375,-4.369355451,12.16904559
0.5,0.5,5.878125,-4.305235092,12.29227055
0.5,0.5,5.9125,-4.258998582,12.38236402
0.5,0.5,5.946875,-4.22952635,12.44034424
0.5,0.5,5.98125,-4.215926858,12.46724531
0.5,0.5,6.015625,-4.217509176,12.46411053
0.5,0.5,6.05,-4.233759954,12.4319888
0.5,0.5,6.084375,-4.264323939,12.37193371
0.5,0.5,6.11875,-4.308987287,12.28500515
0.5,0.5,6.153125,-4.367662981,12.17227293
0.5,0.5,6.1875,-4.440377664,12.03482247
0.5,0.5,6.221875,-4.527259256,11.87376228
0.5,0.5,6.25625,-4.628524663,11.69023315
0.5,0.5,6.290625,-4.74446686,11.485419
0.5,0.5,6.325,-4.875440581,11.26055914
0.5,0.5,6.359375,-5.021845716,11.01696204
0.5,0.5,6.39375,-5.18410743,10.75602024
0.5,0.5,6.428125,-5.362651872,10.47922632
0.5,0.5,6.4625,-5.557876198,10.18818969
0.5,0.5,6.496875,-5.770111499,9.884653611
0.5,0.5,6.53125,-5.999577134,9.570512127
0.5,0.5,6.565625,-6.246325011,9.247825954
0.5,0.5,6.6,-6.51017254,8.918836353
0.5,0.5,6.634375,-6.790623603,8.585975467
0.5,0.5,6.66875,-7.086777988,8.251871133
0.5,0.5,6.703125,-7.397231761,7.919343457
0.5,0.5,6.7375,-7.719974261,7.591389655
0.5,0.5,6.771875,-8.052292106,7.271152722
0.5,0.5,6.80625,-8.390696946,6.961868715
0.5,0.5,6.840625,-8.730901046,6.666787003
0.5,0.5,6.875,-9.067871565,6.389058489
0.5,0.5,6.909375,-9.39599727,6.131589066
0.5,0.5,6.94375,-9.709395666,5.896860346
0.5,0.5,6.978125,-10.00236919,5.686727114
0.5,0.5,7.0125,-10.26998467,5.502210137
0.5,0.5,7.046875,-10.50870675,5.34331144
0.5,0.5,7.08125,-10.71697901,5.208883024
0.5,0.5,7.115625,-10.89563702,5.096575766
0.5,0.5,7.15,-11.04806857,5.002882094
0.5,0.5,7.184375,-11.1801028,4.923267353
0.5,0.5,7.21875,-11.29968598,4.852367304
0.5,0.5,7.253125,-11.41645629,4.784219291
0.5,0.5,7.2875,-11.54134532,4.712495221
0.5,0.5,7.321875,-11.68631423,4.630713782
0.5,0.5,7.35625,-11.86429571,4.532423094
0.5,0.5,7.390625,-12.08938059,4.411359149
0.5,0.5,7.425,-12.3772706,4.261598212
0.5,0.5,7.459375,-12.74601877,4.077733818
0.5,0.5,7.49375,-13.21708653,3.855125717
0.5,0.5,7.528125,-13.81672649,3.590298834
0.5,0.5,7.5625,-14.57753958,3.281638615
0.5,0.5,7.596875,-15.53932987,2.930696488
0.5,0.5,7.63125,-16.74544393,2.544856837
0.5,0.5,7.665625,-18.21921625,2.143281908
0.5,0.5,7.7,-19.86434724,1.770627642
0.5,0.5,7.734375,-21.17128064,1.521911453
0.5,0.5,7.76875,-21.09462548,1.535472208
0.5,0.5,7.803125,-19.43483225,1.861057237
0.5,0.5,7.8375,-17.22111662,2.407444869
0.5,0.5,7.871875,-15.13268289,3.074046454
0.5,0.5,7.90625,-13.3396259,3.799368213
0.5,0.5,7.940625,-11.83911654,4.546189108
0.5,0.5,7.975,-10.59208368,5.289035103
0.5,0.5,8.009375,-9.558039414,6.008902318
0.5,0.5,8.04375,-8.701984085,6.691279722
0.5,0.5,8.078125,-7.994795581,7.325352184
0.5,0.5,8.1125,-7.412398103,7.903538474
0.5,0.5,8.146875,-6.934898834,8.421066578
0.5,0.5,8.18125,-6.545885463,8.875513532
0.5,0.5,8.215625,-6.231866261,9.266322871
0.5,0.5,8.25,-5.981811655,9.59433602
0.5,0.5,8.284375,-5.78676941,9.861370061
0.5,0.5,8.31875,-5.63953831,10.06986154
0.5,0.5,8.353125,-5.534392328,10.22258302
0.5,0.5,8.3875,-5.466850195,10.32242954
0.5,0.5,8.421875,-5.433486109,10.37226649
0.5,0.5,8.45625,-5.431777509,10.37482795
0.5,0.5,8.490625,-5.459985944,10.3326548
0.5,0.5,8.525,-5.51706741,10.2480623
0.5,0.5,8.559375,-5.6026091,10.12312937
0.5,0.5,8.59375,-5.716790251,9.95970274
0.5,0.5,8.628125,-5.860365719,9.759411382
0.5,0.5,8.6625,-6.034672021,9.523687579
0.5,0.5,8.696875,-6.241656926,9.253792319
0.5,0.5,8.73125,-6.48393542,8.950843417
0.5,0.5,8.765625,-6.764877155,8.615845439
0.5,0.5,8.8,-7.088733868,8.249720941
0.5,0.5,8.834375,-7.460820183,7.853342906
0.5,0.5,8.86875,-7.887769059,7.427568503
0.5,0.5,8.903125,-8.377895836,6.973274656
0.5,0.5,8.9375,-8.941726275,6.491396279
0.5,0.5,8.971875,-9.592781619,5.98296892
0.5,0.5,9.00625,-10.34878233,5.449179229
0.5,0.5,9.040625,-11.23356347,4.891430581
0.5,0.5,9.075,-12.28025866,4.311440511
0.5,0.5,9.109375,-13.53687023,3.711410913
0.5,0.5,9.14375,-15.07659757,3.09438248
0.5,0.5,9.178125,-17.0181484,2.465121603
0.5,0.5,9.2125,-19.56645522,1.832858239
0.5,0.5,9.246875,-23.06689337,1.222406413
0.5,0.5,9.28125,-27.4581585,0.736540283
0.5,0.5,9.315625,-27.378219,0.743358507
0.5,0.5,9.35,-22.88304081,1.24864585
0.5,0.5,9.384375,-19.29064029,1.892454978
0.5,0.5,9.41875,-16.64983785,2.573434517
0.5,0.5,9.453125,-14.61702687,3.266399516
0.5,0.5,9.4875,-12.98880387,3.961336301
0.5,0.5,9.521875,-11.64742882,4.652496722
0.5,0.5,9.55625,-10.5202964,5.33572959
0.5,0.5,9.590625,-9.559730524,6.007636984
0.5,0.5,9.625,-8.732714729,6.665254368
0.5,0.5,9.659375,-8.015361334,7.305909073
0.5,0.5,9.69375,-7.38975853,7.927146058
0.5,0.5,9.728125,-6.84208134,8.526680288
0.5,0.5,9.7625,-6.361410172,9.102359795
0.5,0.5,9.796875,-5.938963668,9.652133325
0.5,0.5,9.83125,-5.56758355,10.17402083
0.5,0.5,9.865625,-5.241377796,10.66608727
0.5,0.5,9.9,-4.955466087,11.12642143
0.5,0.5,9.934375,-4.705792801,11.55312227
0.5,0.5,9.96875,-4.488985321,11.94429625
0.5,0.5,10.003125,-4.302242842,12.29806936
0.5,0.5,10.0375,-4.143245332,12.61261842
0.5,0.5,10.071875,-4.010074918,12.88622629
0.5,0.5,10.10625,-3.901143537,13.11736522
0.5,0.5,10.140625,-3.815121518,13.30481165
0.5,0.5,10.175,-3.750862393,13.44779325
0.5,0.5,10.209375,-3.707319775,13.54616497
0.5,0.5,10.24375,-3.683453231,13.60060547
0.5,0.5,10.278125,-3.67812194,13.61281741
0.5,0.5,10.3125,-3.689968184,13.58570761
0.5,0.5,10.346875,-3.717297658,13.52351506
0.5,0.5,10.38125,-3.757970094,13.43185058
0.5,0.5,10.415625,-3.809320899,13.31761301
0.5,0.5,10.45,-3.868140097,13.18875608
0.5,0.5,10.484375,-3.930735459,13.0538994
0.5,0.5,10.51875,-3.99309834,12.92180395
0.5,0.5,10.553125,-4.051171341,12.80076412
0.5,0.5,10.5875,-4.101188949,12.69799466
0.5,0.5,10.621875,-4.140034183,12.61910429
0.5,0.5,10.65625,-4.165538571,12.56773901
0.5,0.5,10.690625,-4.176659603,12.54544728
0.5,0.5,10.725,-4.173499799,12.5517745
0.5,0.5,10.759375,-4.157173588,12.58454856
0.5,0.5,10.79375,-4.129565094,12.64028734
0.5,0.5,10.828125,-4.093038329,12.71464947
0.5,0.5,10.8625,-4.050158121,12.80285998
0.5,0.5,10.896875,-4.003462155,12.90006541
0.5,0.5,10.93125,-3.955302054,13.00159759
0.5,0.5,10.965625,-3.907752824,13.10314584
0.5,0.5,11,-3.862578718,13.20084997
0.5,0.5,11.034375,-3.821239459,13.29133241
0.5,0.5,11.06875,-3.784921436,13.37168792
0.5,0.5,11.103125,-3.754581581,13.43944706
0.5,0.5,11.1375,-3.730995354,13.49252589
0.5,0.5,11.171875,-3.714803502,13.52917077
0.5,0.5,11.20625,-3.706554848,13.54790403
0.5,0.5,11.240625,-3.70674401,13.54747394
0.5,0.5,11.275,-3.715844046,13.52681076
0.5,0.5,11.309375,-3.734334604,13.48498959
0.5,0.5,11.34375,-3.762726409,13.42119997
0.5,0.5,11.378125,-3.801583007,13.33472203
0.5,0.5,11.4125,-3.851540695,13.2249085
0.5,0.5,11.446875,-3.913327456,13.09117237
0.5,0.5,11.48125,-3.987781667,12.93297933
0.5,0.5,11.515625,-4.075871278,12.74984499
0.5,0.5,11.55,-4.178714051,12.5413362
0.5,0.5,11.584375,-4.297599429,12.30707667
0.5,0.5,11.61875,-4.434012531,12.04675645
0.5,0.5,11.653125,-4.589660703,11.7601457
0.5,0.5,11.6875,-4.766502997,11.44711256
0.5,0.5,11.721875,-4.966782827,11.10764584
0.5,0.5,11.75625,-5.193063817,10.74188282
0.5,0.5,11.790625,-5.448268546,10.35014305
0.5,0.5,11.825,-5.735719162,9.932969338
0.5,0.5,11.859375,-6.059177644,9.491177732
0.5,0.5,11.89375,-6.422881163,9.025919068
0.5,0.5,11.928125,-6.831563648,8.538756396
0.5,0.5,11.9625,-7.290446355,8.031764806
0.5,0.5,11.996875,-7.805164336,7.507664349
0.5,0.5,12.03125,-8.381564786,6.970003275
0.5,0.5,12.065625,-9.02525345,6.423419487
0.5,0.5,12.1,-9.740650236,5.87402456
0.5,0.5,12.134375,-10.52910169,5.329977326
0.5,0.5,12.16875,-11.38523622,4.802335818
0.5,0.5,12.203125,-12.29028356,4.306260915
0.5,0.5,12.2375,-13.20108423,3.862471076
0.5,0.5,12.271875,-14.03624899,3.498221884
0.5,0.5,12.30625,-14.67097045,3.245700994
0.5,0.5,12.340625,-14.96667233,3.13464809
0.5,0.5,12.375,-14.84566537,3.17960554
0.5,0.5,12.409375,-14.34887584,3.371362617
0.5,0.5,12.44375,-13.60392935,3.682001337
0.5,0.5,12.478125,-12.74563907,4.0779187
0.5,0.5,12.5125,-11.86998833,4.529317103
0.5,0.5,12.546875,-11.03118169,5.013167056
0.5,0.5,12.58125,-10.25468875,5.51257174
0.5,0.5,12.615625,-9.549618077,6.015207967
0.5,0.5,12.65,-8.916686111,6.511939643
0.5,0.5,12.684375,-8.352646569,6.995838207
0.5,0.5,12.71875,-7.852572528,7.461566378
0.5,0.5,12.753125,-7.410966039,7.905029137
0.5,0.5,12.7875,-7.022264943,8.323199024
0.5,0.5,12.821875,-6.681062798,8.714031209
0.5,0.5,12.85625,-6.38221293,9.07639431
0.5,0.5,12.890625,-6.12090124,9.409963551
0.5,0.5,12.925,-5.892717333,9.715055733
0.5,0.5,12.959375,-5.69372062,9.992420905
0.5,0.5,12.99375,-5.520485371,10.24302844
0.5,0.5,13.028125,-5.370111945,10.46788692
0.5,0.5,13.0625,-5.240202391,10.66792198
0.5,0.5,13.096875,-5.128808752,10.84391547
0.5,0.5,13.13125,-5.034367003,10.99649436
0.5,0.5,13.165625,-4.955628765,11.12615119
0.5,0.5,13.2,-4.891599084,11.23327951
0.5,0.5,13.234375,-4.841484356,11.31821212
0.5,0.5,13.26875,-4.804651183,11.38125551
0.5,0.5,13.303125,-4.780595097,11.42271743
0.5,0.5,13.3375,-4.768917291,11.4429275
0.5,0.5,13.371875,-4.769307425,11.44225144
0.5,0.5,13.40625,-4.781530821,11.42110038
0.5,0.5,13.440625,-4.805418723,11.37993637
0.5,0.5,13.475,-4.840860653,11.31927525
0.5,0.5,13.509375,-4.887798166,11.23968747
0.5,0.5,13.54375,-4.946219531,11.14179762
0.5,0.5,13.578125,-5.016155006,11.02628297
0.5,0.5,13.6125,-5.097672501,10.89387121
0.5,0.5,13.646875,-5.190873456,10.74533773
0.5,0.5,13.68125,-5.295888848,10.58150245
0.5,0.5,13.715625,-5.412875224,10.40322629
0.5,0.5,13.75,-5.542010713,10.21140742
0.5,0.6,0,-4.42E-09,106.0205999
0.5,0.6,0.034375,-0.006675462,68.30725934
0.5,0.6,0.06875,-0.026451805,56.34778646
0.5,0.6,0.103125,-0.058836226,49.40402308
0.5,0.6,0.1375,-0.105150268,44.36078442
0.5,0.6,0.171875,-0.161534333,40.63183956
0.5,0.6,0.20625,-0.225911642,37.71860345
0.5,0.6,0.240625,-0.296027712,35.37107939
0.5,0.6,0.275,-0.36956966,33.44427008
0.5,0.6,0.309375,-0.444274678,31.84574823
0.5,0.6,0.34375,-0.51802221,30.51249246
0.5,0.6,0.378125,-0.588907113,29.39927651
0.5,0.6,0.4125,-0.655293119,28.47229232
0.5,0.6,0.446875,-0.715847263,27.7053931
0.5,0.6,0.48125,-0.769556628,27.07775359
0.5,0.6,0.515625,-0.815729172,26.57234694
0.5,0.6,0.55,-0.853980622,26.1749186
0.5,0.6,0.584375,-0.884209669,25.87327725
0.5,0.6,0.61875,-0.906564001,25.65679665
0.5,0.6,0.653125,-0.921399925,25.51606244
0.5,0.6,0.6875,-0.929238483,25.44262114
0.5,0.6,0.721875,-0.930720895,25.42880202
0.5,0.6,0.75625,-0.926565874,25.46759135
0.5,0.6,0.790625,-0.917530897,25.55254377
0.5,0.6,0.825,-0.904378898,25.67771972
0.5,0.6,0.859375,-0.887851199,25.83764057
0.5,0.6,0.89375,-0.868646917,26.02725539
0.5,0.6,0.928125,-0.84740855,26.24191494
0.5,0.6,0.9625,-0.824713127,26.47734993
0.5,0.6,0.996875,-0.801068041,26.72965152
0.5,0.6,1.03125,-0.776910643,26.99525284
0.5,0.6,1.065625,-0.752610651,27.2709108
0.5,0.6,1.1,-0.728474517,27.55368804
0.5,0.6,1.134375,-0.704751044,27.84093481
0.5,0.6,1.16875,-0.681637639,28.13027089
0.5,0.6,1.203125,-0.659286758,28.41956776
0.5,0.6,1.2375,-0.637812214,28.70693111
0.5,0.6,1.271875,-0.617295127,28.99068387
0.5,0.6,1.30625,-0.597789366,29.26934988
0.5,0.6,1.340625,-0.579326435,29.54163827
0.5,0.6,1.375,-0.561919756,29.80642866
0.5,0.6,1.409375,-0.545568381,30.06275718
0.5,0.6,1.44375,-0.530260151,30.30980327
0.5,0.6,1.478125,-0.515974362,30.5468773
0.5,0.6,1.5125,-0.50268398,30.77340902
0.5,0.6,1.546875,-0.490357466,30.98893668
0.5,0.6,1.58125,-0.478960264,31.19309689
0.5,0.6,1.615625,-0.468455993,31.38561515
0.5,0.6,1.65,-0.458807405,31.56629696
0.5,0.6,1.684375,-0.449977129,31.73501955
0.5,0.6,1.71875,-0.441928253,31.89172415
0.5,0.6,1.753125,-0.434624763,32.03640876
0.5,0.6,1.7875,-0.428031871,32.1691214
0.5,0.6,1.821875,-0.42211625,32.28995388
0.5,0.6,1.85625,-0.416846201,32.39903596
0.5,0.6,1.890625,-0.412191753,32.49652992
0.5,0.6,1.925,-0.408124732,32.58262564
0.5,0.6,1.959375,-0.404618776,32.65753593
0.5,0.6,1.99375,-0.401649345,32.72149234
0.5,0.6,2.028125,-0.399193693,32.77474132
0.5,0.6,2.0625,-0.397230837,32.81754064
0.5,0.6,2.096875,-0.395741511,32.85015626
0.5,0.6,2.13125,-0.394708117,32.87285942
0.5,0.6,2.165625,-0.394114671,32.88592406
0.5,0.6,2.2,-0.393946744,32.88962452
0.5,0.6,2.234375,-0.394191413,32.88423348
0.5,0.6,2.26875,-0.394837204,32.8700202
0.5,0.6,2.303125,-0.395874044,32.84724887
0.5,0.6,2.3375,-0.397293213,32.81617729
0.5,0.6,2.371875,-0.399087304,32.77705568
0.5,0.6,2.40625,-0.401250184,32.73012563
0.5,0.6,2.440625,-0.403776964,32.67561926
0.5,0.6,2.475,-0.406663971,32.61375853
0.5,0.6,2.509375,-0.409908728,32.54475458
0.5,0.6,2.54375,-0.41350994,32.46880726
0.5,0.6,2.578125,-0.417467485,32.38610477
0.5,0.6,2.6125,-0.421782413,32.29682326
0.5,0.6,2.646875,-0.426456952,32.20112668
0.5,0.6,2.68125,-0.431494515,32.0991665
0.5,0.6,2.715625,-0.436899729,31.99108162
0.5,0.6,2.75,-0.442678451,31.87699823
0.5,0.6,2.784375,-0.448837814,31.75702977
0.5,0.6,2.81875,-0.455386262,31.63127684
0.5,0.6,2.853125,-0.46233361,31.49982716
0.5,0.6,2.8875,-0.469691105,31.36275554
0.5,0.6,2.921875,-0.477471499,31.22012386
0.5,0.6,2.95625,-0.485689139,31.07198099
0.5,0.6,2.990625,-0.494360061,30.91836279
0.5,0.6,3.025,-0.503502105,30.759292
0.5,0.6,3.059375,-0.513135047,30.59477818
0.5,0.6,3.09375,-0.523280739,30.42481759
0.5,0.6,3.128125,-0.533963278,30.24939309
0.5,0.6,3.1625,-0.54520919,30.06847393
0.5,0.6,3.196875,-0.557047642,29.8820156
0.5,0.6,3.23125,-0.56951068,29.68995959
0.5,0.6,3.265625,-0.582633494,29.49223308
0.5,0.6,3.3,-0.596454719,29.28874872
0.5,0.6,3.334375,-0.611016778,29.07940418
0.5,0.6,3.36875,-0.626366266,28.86408181
0.5,0.6,3.403125,-0.642554381,28.64264818
0.5,0.6,3.4375,-0.659637417,28.4149536
0.5,0.6,3.471875,-0.67767732,28.18083153
0.5,0.6,3.50625,-0.696742316,27.94009801
0.5,0.6,3.540625,-0.71690763,27.692551
0.5,0.6,3.575,-0.738256297,27.43796965
0.5,0.6,3.609375,-0.76088009,27.17611356
0.5,0.6,3.64375,-0.784880577,26.90672193
0.5,0.6,3.678125,-0.810370329,26.62951268
0.5,0.6,3.7125,-0.837474303,26.34418155
0.5,0.6,3.746875,-0.866331434,26.05040109
0.5,0.6,3.78125,-0.897096449,25.74781966
0.5,0.6,3.815625,-0.929941976,25.43606039
0.5,0.6,3.85,-0.96506096,25.11472008
0.5,0.6,3.884375,-1.002669465,24.78336817
0.5,0.6,3.91875,-1.043009913,24.4415457
0.5,0.6,3.953125,-1.086354848,24.08876424
0.5,0.6,3.9875,-1.133011303,23.72450509
0.5,0.6,4.021875,-1.183325897,23.34821839
0.5,0.6,4.05625,-1.237690768,22.95932264
0.5,0.6,4.090625,-1.296550521,22.55720435
0.5,0.6,4.125,-1.360410347,22.14121813
0.5,0.6,4.159375,-1.429845551,21.71068729
0.5,0.6,4.19375,-1.50551273,21.26490508
0.5,0.6,4.228125,-1.588162911,20.80313682
0.5,0.6,4.2625,-1.67865699,20.32462316
0.5,0.6,4.296875,-1.77798391,19.82858475
0.5,0.6,4.33125,-1.887282029,19.31422876
0.5,0.6,4.365625,-2.007864255,18.78075778
0.5,0.6,4.4,-2.141247555,18.22738158
0.5,0.6,4.434375,-2.289187537,17.65333262
0.5,0.6,4.46875,-2.453718853,17.05788623
0.5,0.6,4.503125,-2.637202165,16.4403865
0.5,0.6,4.5375,-2.842378395,15.80027948
0.5,0.6,4.571875,-3.072430794,15.13715532
0.5,0.6,4.60625,-3.331054949,14.45080162
0.5,0.6,4.640625,-3.622536097,13.74127079
0.5,0.6,4.675,-3.951831594,13.00896506
0.5,0.6,4.709375,-4.324653536,12.25474423
0.5,0.6,4.74375,-4.747541103,11.48006319
0.5,0.6,4.778125,-5.227901512,10.68715025
0.5,0.6,4.8125,-5.773977152,9.879243564
0.5,0.6,4.846875,-6.394652669,9.06091475
0.5,0.6,4.88125,-7.098924791,8.238529205
0.5,0.6,4.915625,-7.894667624,7.420927283
0.5,0.6,4.95,-8.78593834,6.620464101
0.5,0.6,4.984375,-9.767337129,5.854606421
0.5,0.6,5.01875,-10.81287199,5.148264085
0.5,0.6,5.053125,-11.8566898,4.536576619
0.5,0.6,5.0875,-12.7700337,4.066058846
0.5,0.6,5.121875,-13.3644434,3.788180622
0.5,0.6,5.15625,-13.4742524,3.739097606
0.5,0.6,5.190625,-13.08599586,3.915740167
0.5,0.6,5.225,-12.35007342,4.275508377
0.5,0.6,5.259375,-11.45700842,4.760799563
0.5,0.6,5.29375,-10.54335627,5.320679929
0.5,0.6,5.328125,-9.681006618,5.91769092
0.5,0.6,5.3625,-8.899321695,6.52623077
0.5,0.6,5.396875,-8.205447625,7.129152208
0.5,0.6,5.43125,-7.596351125,7.714962616
0.5,0.6,5.465625,-7.0649426,8.27592477
0.5,0.6,5.5,-6.602976209,8.806835082
0.5,0.6,5.534375,-6.202349628,9.304238959
0.5,0.6,5.56875,-5.855637982,9.765916873
0.5,0.6,5.603125,-5.55626895,10.19053834
0.5,0.6,5.6375,-5.298534419,10.57742216
0.5,0.6,5.671875,-5.077532184,10.92636594
0.5,0.6,5.70625,-4.889082241,11.23752203
0.5,0.6,5.740625,-4.729638539,11.51130584
0.5,0.6,5.775,-4.596205567,11.74832695
0.5,0.6,5.809375,-4.486263481,11.94933715
0.5,0.6,5.84375,-4.397702784,12.11519099
0.5,0.6,5.878125,-4.328768275,12.24681585
0.5,0.6,5.9125,-4.278011435,12.34518957
0.5,0.6,5.946875,-4.244250215,12.41132396
0.5,0.6,5.98125,-4.226535179,12.44625305
0.5,0.6,6.015625,-4.224120988,12.45102538
0.5,0.6,6.05,-4.236442316,12.42669955
0.5,0.6,6.084375,-4.263093355,12.3743427
0.5,0.6,6.11875,-4.303810137,12.29503149
0.5,0.6,6.153125,-4.358454966,12.18985529
0.5,0.6,6.1875,-4.427002264,12.05992154
0.5,0.6,6.221875,-4.509525169,11.90636293
0.5,0.6,6.25625,-4.606182174,11.73034645
0.5,0.6,6.290625,-4.717203091,11.53308401
0.5,0.6,6.325,-4.842873532,11.31584476
0.5,0.6,6.359375,-4.983517019,11.07996876
0.5,0.6,6.39375,-5.13947374,10.8268819
0.5,0.6,6.428125,-5.311074851,10.55811196
0.5,0.6,6.4625,-5.498611081,10.27530526
0.5,0.6,6.496875,-5.702294373,9.980243692
0.5,0.6,6.53125,-5.922211227,9.674861268
0.5,0.6,6.565625,-6.158266572,9.361259502
0.5,0.6,6.6,-6.410117369,9.041720279
0.5,0.6,6.634375,-6.677095907,8.718714615
0.5,0.6,6.66875,-6.958124151,8.394905057
0.5,0.6,6.703125,-7.251622745,8.073138836
0.5,0.6,6.7375,-7.55542165,7.756428059
0.5,0.6,6.771875,-7.866684019,7.447912461
0.5,0.6,6.80625,-8.181860668,7.150799689
0.5,0.6,6.840625,-8.496698441,6.868278102
0.5,0.6,6.875,-8.806329989,6.603398261
0.5,0.6,6.909375,-9.105471857,6.358922225
0.5,0.6,6.94375,-9.388748284,6.137144957
0.5,0.6,6.978125,-9.651136819,5.939699426
0.5,0.6,7.0125,-9.888499871,5.767365022
0.5,0.6,7.046875,-10.09813137,5.619905254
0.5,0.6,7.08125,-10.27922425,5.495961827
0.5,0.6,7.115625,-10.4331677,5.393026028
0.5,0.6,7.15,-10.56361905,5.307495044
0.5,0.6,7.184375,-10.67635371,5.234804392
0.5,0.6,7.21875,-10.7789562,5.169613602
0.5,0.6,7.253125,-10.88045208,5.106015617
0.5,0.6,7.2875,-10.99098673,5.037742253
0.5,0.6,7.321875,-11.12163777,4.958346662
0.5,0.6,7.35625,-11.28442018,4.861355268
0.5,0.6,7.390625,-11.49252243,4.74039285
0.5,0.6,7.425,-11.76080856,4.589293929
0.5,0.6,7.459375,-12.10664068,4.402221694
0.5,0.6,7.49375,-12.55112338,4.17382485
0.5,0.6,7.528125,-13.12095289,3.899477842
0.5,0.6,7.5625,-13.85117386,3.575682634
0.5,0.6,7.596875,-14.78925774,3.2007921
0.5,0.6,7.63125,-16.00062287,2.776445517
0.5,0.6,7.665625,-17.57253508,2.310833351
0.5,0.6,7.7,-19.59192288,1.827452298
0.5,0.6,7.734375,-21.94459682,1.391688905
0.5,0.6,7.76875,-23.42824028,1.172441007
0.5,0.6,7.803125,-22.05438793,1.374134957
0.5,0.6,7.8375,-19.17540265,1.917934409
0.5,0.6,7.871875,-16.48432922,2.623690172
0.5,0.6,7.90625,-14.27859143,3.399455343
0.5,0.6,7.940625,-12.49703404,4.200922488
0.5,0.6,7.975,-11.05143977,5.000831667
0.5,0.6,8.009375,-9.871821314,5.779285406
0.5,0.6,8.04375,-8.905804924,6.520890664
0.5,0.6,8.078125,-8.113619313,7.213881897
0.5,0.6,8.1125,-7.464306741,7.84974417
0.5,0.6,8.146875,-6.933292735,8.422879624
0.5,0.6,8.18125,-6.500838542,8.93020557
0.5,0.6,8.215625,-6.151007824,9.37069405
0.5,0.6,8.25,-5.870929339,9.744897296
0.5,0.6,8.284375,-5.650237938,10.05450209
0.5,0.6,8.31875,-5.480632928,10.30194194
0.5,0.6,8.353125,-5.35552189,10.49008056
0.5,0.6,8.3875,-5.269731963,10.62196782
0.5,0.6,8.421875,-5.219277046,10.70066188
0.5,0.6,8.45625,-5.20117239,10.72910711
0.5,0.6,8.490625,-5.213289736,10.71005666
0.5,0.6,8.525,-5.254247343,10.64602907
0.5,0.6,8.559375,-5.323330354,10.53928984
0.5,0.6,8.59375,-5.420438016,10.39185074
0.5,0.6,8.628125,-5.546055433,10.20548119
0.5,0.6,8.6625,-5.701248722,9.981727702
0.5,0.6,8.696875,-5.887683828,9.721938522
0.5,0.6,8.73125,-6.107670898,9.427291502
0.5,0.6,8.765625,-6.364238245,9.098824019
0.5,0.6,8.8,-6.661242845,8.737464214
0.5,0.6,8.834375,-7.00352868,8.344063163
0.5,0.6,8.86875,-7.397150899,7.919427832
0.5,0.6,8.903125,-7.849694637,7.464354743
0.5,0.6,8.9375,-8.370735575,6.979664362
0.5,0.6,8.971875,-8.972521347,6.466236214
0.5,0.6,9.00625,-9.671011721,5.925044844
0.5,0.6,9.040625,-10.48752905,5.357196977
0.5,0.6,9.075,-11.45150386,4.763971166
0.5,0.6,9.109375,-12.60531643,4.146863744
0.5,0.6,9.14375,-14.01348673,3.507652554
0.5,0.6,9.178125,-15.78187844,2.848514864
0.5,0.6,9.2125,-18.10346398,2.172334132
